module,resource_key,arabic_name,english_name,current_route,current_status,target_classification,target_parent_or_resource,remain_navigable,own_persistence,priority,reason
finance,finance_bank_payment_vouchers,"سندات صرف بنكية","Bank Payment Vouchers","/admin/finance/bank-payment-vouchers [admin.finance.bank-payment-vouchers.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Bank Receipt / Payment Voucher",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
finance,finance_cheque_replacement,"استبدال الشيك","Cheque Replacement","/admin/finance/cheque-replacement [admin.finance.cheque-replacement.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,Cheque,false,false,P2,"This changes state or generates a downstream document from Cheque; persist an audited transition/event, not a standalone CRUD resource."
finance,finance_cheque_movement_history,"سجل حركة الشيك","Cheque Movement History","/admin/finance/cheque-movement-history [admin.finance.cheque-movement-history.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,Cheque,true,false,P1,"Derived read-only view over Cheque; it must not own authoritative transaction rows."
finance,finance_transfer_receipt,"استلام التحويل","Transfer Receipt","/admin/finance/transfer-receipt [admin.finance.transfer-receipt.index]",UI_SHELL_ONLY_EMPTY_DATASET,DUPLICATE,"Fund Transfer",false,false,P2,"Responsibility is canonically owned by Fund Transfer; a second resource would split traceability and permissions."
finance,finance_bank_reconciliation,"تسوية البنك","Bank Reconciliation","/admin/finance/bank-reconciliation [admin.finance.bank-reconciliation.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Bank Reconciliation",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
finance,finance_bank_reconciliation_lines,"سطور تسوية البنك","Bank Reconciliation Lines","/admin/finance/bank-reconciliation-lines [admin.finance.bank-reconciliation-lines.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Bank Reconciliation",false,false,P2,"Subordinate data for Bank Reconciliation; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
finance,finance_cashbox_count,"جرد الخزينة","Cashbox Count","/admin/finance/cashbox-count [admin.finance.cashbox-count.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Cashbox Count",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
finance,finance_cashbox_closing,"إغلاق الخزينة","Cashbox Closing","/admin/finance/cashbox-closing [admin.finance.cashbox-closing.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Cashbox / Treasury close",false,false,P2,"This changes state or generates a downstream document from Cashbox / Treasury close; persist an audited transition/event, not a standalone CRUD resource."
finance,finance_daily_treasury_closing,"الإغلاق اليومي للخزينة","Daily Treasury Closing","/admin/finance/daily-treasury-closing [admin.finance.daily-treasury-closing.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Cashbox / Treasury close",false,false,P2,"This changes state or generates a downstream document from Cashbox / Treasury close; persist an audited transition/event, not a standalone CRUD resource."
finance,finance_customer_advances,"دفعات العملاء المقدمة","Customer Advances","/admin/finance/customer-advances [admin.finance.customer-advances.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Advance / Receipt / Payment",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
finance,finance_supplier_advances,"دفعات الموردين المقدمة","Supplier Advances","/admin/finance/supplier-advances [admin.finance.supplier-advances.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Advance / Receipt / Payment",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
finance,finance_customer_receipts,"متحصلات العملاء","Customer Receipts","/admin/finance/customer-receipts [admin.finance.customer-receipts.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Advance / Receipt / Payment",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
finance,finance_supplier_payments,"مدفوعات الموردين","Supplier Payments","/admin/finance/supplier-payments [admin.finance.supplier-payments.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Advance / Receipt / Payment",true,true,P1,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
finance,finance_receipt_allocations,"تخصيص المتحصلات","Receipt Allocations","/admin/finance/receipt-allocations [admin.finance.receipt-allocations.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Receipt / Payment",false,false,P1,"Subordinate data for Receipt / Payment; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
finance,finance_payment_allocations,"تخصيص المدفوعات","Payment Allocations","/admin/finance/payment-allocations [admin.finance.payment-allocations.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Receipt / Payment",false,false,P1,"Subordinate data for Receipt / Payment; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
finance,finance_employee_custody,"عهد الموظفين","Employee Custody","/admin/finance/employee-custody [admin.finance.employee-custody.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Expense and custody workflow",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
finance,finance_custody_settlement,"تسوية العهدة","Custody Settlement","/admin/finance/custody-settlement [admin.finance.custody-settlement.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Expense and custody workflow",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
finance,finance_expense_requests,"طلبات المصروفات","Expense Requests","/admin/finance/expense-requests [admin.finance.expense-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Expense and custody workflow",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
finance,finance_expense_vouchers,"سندات المصروفات","Expense Vouchers","/admin/finance/expense-vouchers [admin.finance.expense-vouchers.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Expense and custody workflow",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
finance,finance_petty_cash_requests,"طلبات النثرية","Petty Cash Requests","/admin/finance/petty-cash-requests [admin.finance.petty-cash-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Expense and custody workflow",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
finance,finance_petty_cash_settlement,"تسوية النثرية","Petty Cash Settlement","/admin/finance/petty-cash-settlement [admin.finance.petty-cash-settlement.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Expense and custody workflow",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
finance,finance_payment_requests,"طلبات الدفع","Payment Requests","/admin/finance/payment-requests [admin.finance.payment-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Expense and custody workflow",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
finance,finance_payment_approvals,"اعتمادات الدفع","Payment Approvals","/admin/finance/payment-approvals [admin.finance.payment-approvals.index]",UI_SHELL_ONLY_EMPTY_DATASET,WORKFLOW_ACTION,"Payment Request",false,false,P2,"This changes state or generates a downstream document from Payment Request; persist an audited transition/event, not a standalone CRUD resource."
finance,finance_collection_requests,"طلبات التحصيل","Collection Requests","/admin/finance/collection-requests [admin.finance.collection-requests.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Expense and custody workflow",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
finance,finance_collection_follow_up,"متابعة التحصيل","Collection Follow-up","/admin/finance/collection-follow-up [admin.finance.collection-follow-up.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Collections workspace",true,false,P2,"Derived read-only view over Collections workspace; it must not own authoritative transaction rows."
finance,finance_currency_exchange,"تبديل العملات","Currency Exchange","/admin/finance/currency-exchange [admin.finance.currency-exchange.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Currency Exchange / Revaluation",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
finance,finance_currency_revaluation,"إعادة تقييم العملات","Currency Revaluation","/admin/finance/currency-revaluation [admin.finance.currency-revaluation.index]",UI_SHELL_ONLY_EMPTY_DATASET,KEEP_STANDALONE,"Currency Exchange / Revaluation",true,true,P2,"Independent master, transaction, planning workspace, or controlled document required by the target responsibility."
finance,finance_financial_document_history,"سجل المستندات المالية","Financial Document History","/admin/finance/financial-document-history [admin.finance.financial-document-history.index]",UI_SHELL_ONLY_EMPTY_DATASET,HISTORY_OR_INQUIRY,"Financial documents",true,false,P2,"Derived read-only view over Financial documents; it must not own authoritative transaction rows."
fixed_assets,fixed_assets_asset_categories,"فئات الأصول","Asset Categories","/admin/fixed-assets/asset-categories [admin.fixed-assets.asset-categories.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Fixed Asset Register / setup tabs",false,false,P2,"Subordinate data for Fixed Asset Register / setup tabs; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
fixed_assets,fixed_assets_asset_groups,"مجموعات الأصول","Asset Groups","/admin/fixed-assets/asset-groups [admin.fixed-assets.asset-groups.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Fixed Asset Register / setup tabs",false,false,P2,"Subordinate data for Fixed Asset Register / setup tabs; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
fixed_assets,fixed_assets_asset_locations,"مواقع الأصول","Asset Locations","/admin/fixed-assets/asset-locations [admin.fixed-assets.asset-locations.index]",UI_SHELL_ONLY_EMPTY_DATASET,MERGE_INTO_PARENT,"Fixed Asset Register / setup tabs",false,false,P2,"Subordinate data for Fixed Asset Register / setup tabs; keep it as a tab, repeater, relationship, or child collection instead of a menu CRUD."
fixed_assets,fixed_assets_asset_acquisition,"اقتناء الأصل","Asset Acquisition","/admin/fixed-assets/asset-acquisition [admin.fixed-assets.asset-acquisition.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Fixed Asset lifecycle transaction",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
fixed_assets,fixed_assets_asset_capitalization,"رسملة الأصل","Asset Capitalization","/admin/fixed-assets/asset-capitalization [admin.fixed-assets.asset-capitalization.index]",UI_SHELL_ONLY_EMPTY_DATASET,FUTURE_BACKLOG,"Fixed Asset lifecycle transaction",false,true,P2,"Plausible ERP capability, but not confirmed for the immediate Plastic Factory execution path and not implemented beyond shell metadata."
